Identifiant;Joueurs;Argent;Pari;Victoire;Defaite;Gains;Moderateur
2136997;116;211,08998;9,92;94,29002;1,77;164,34;0
2136998;137;316,40988;1,23;19,05;171,11998;399,63998;0
2136999;124;292,81003;4,59;109,08004;2,25;607,20996;0
2137000;125;442,68008;3,32;181,54997;17,019999;200,54997;0
2137001;129;249,08995;1,52;29,11;77,65;0;0
2137002;114;232,23993;1;0;232,23993;387,29013;0
2137003;129;344,71976;2,48;82,25001;39,679996;699,7799;0
2137004;127;442,7299;4,75;259,49997;2,45;397,0701;0
2137005;129;269,63998;11,21;127,42997;0;340,16006;0
2137006;130;272,31992;2,67;84,020004;16,18;358,3602;0
2137007;126;263,98993;2,62;99,96999;5,6;15,76;0
2137008;121;204,37993;1,06;0,55999976;189,17995;235,16002;0
2137009;117;243,26999;1,7;49,989998;58,099995;320,20004;0
2137010;116;219,41995;4,67;101,52998;0,75;344,77;0
2137011;126;264,82996;2,54;87,08994;7,15;367,51;0
2137012;135;265,08987;4,45;103,87;1,45;408,12997;0
2137013;126;285,70987;5,56;123,170006;0,75;192,62997;0
2137014;120;216,29007;1,55;32,08;55,74001;290,1099;0
2137015;103;192,5;8,46;97,879974;0,27;205,26999;0
2137016;113;182,0401;2,06;39,160004;15,93;264,89;0
2137017;110;192,26997;3,4;74,36999;1,75;296,03995;0
2137018;115;207,09998;6,02;88,93998;0;193,83995;0
2137019;116;208,11005;1,62;37,950005;52,219994;206,53001;0
2137020;113;226,89005;1,59;34,649994;55,010002;317,9601;0
2137021;119;225,73009;12,31;92,73;0,5;7,5199995;0
2137022;124;220,01996;1,02;0,13000017;212,62994;323,48984;0
2137023;110;243,12999;2,6;89,759995;9,4;320,99997;0
2137024;123;244,54993;2,27;90,65;14,199999;514,6499;0
2137025;126;342,43005;77,6;172,21991;0;227,02994;0
2137026;140;249,82;1,52;39,459995;62,249992;269,18994;0
2137027;128;262,16992;1,93;63,70999;56,69;59,00999;0
2137028;139;328,0499;1,13;3,9900002;273,02997;181,69998;0
2137029;120;253,80997;1,43;27,520002;99,63;184,52995;0
2137030;128;265,0799;1,42;27,91;108,45999;190,00002;0
2137031;126;301,95984;1,37;26,200008;138,16;334,01987;0
2137032;130;333,16992;1,57;65,509995;64,66;403,76007;0
2137033;126;256,52997;3,86;151,67993;4,45;277,50998;0
2137034;131;236,60997;2,23;56,550007;15,65;358,88007;0
2137035;136;274,81;2,92;95,310005;11,24;372,41998;0
2137036;123;248,35;8,38;124,52003;0,45;285,34;0
2137037;127;222,93996;2,76;76,23002;13,829999;366,61;0
2137038;126;252,68999;4,15;114,17002;0,25;347,57004;0
2137039;121;234,91002;19,09;112,65999;0;260,66998;0
2137040;120;271,61008;1,9;46,109997;57,050007;373,97006;0
2137041;123;274,56998;21,33;99,65;0,25;0;0
2137042;127;250,32991;1;0;250,32991;328,81;0
2137043;114;256,95004;3,46;80,95;9,09;418,79007;0
2137044;139;302,15997;3,02;124,37998;7,75;268,66003;0
2137045;126;271,70996;1,6;52,199997;55,249996;407,84;0
2137046;132;280,85995;8,62;126,97998;0;470,12003;0
2137047;129;311,02997;75,95;159,09004;0;409,0001;0
2137048;126;289,51984;5,09;122,95002;3,47;300,96988;0
2137049;133;321,33002;1,68;47,74001;68,1;389,91992;0
2137050;117;258,59;4,07;131,33002;0;266,50998;0
2137051;124;212,94992;2,23;64,09001;10,530001;50,310005;0
2137052;117;260,69998;1,08;2,5499997;212,93999;309,38007;0
2137053;114;234,32996;6,33;75,05001;0;417,11996;0
2137054;138;300,52002;8,78;116,600006;0;320,76978;0
2137055;138;264,8401;2,16;78,05997;22,130001;458,63998;0
2137056;128;322,95004;5,88;136,19;0,5;227,12997;0
2137057;131;273,55002;1,4;36,7;83,12001;45,119995;0
2137058;134;282,43002;1,1;2,2299995;239,54001;365,47012;0
2137059;130;265,79;3,31;107,96998;8,29;97,74999;0
2137060;139;298,5299;1,14;6,8600025;207,63997;463,52002;0
2137061;142;332,37015;4,47;135,22997;4,08;25,159996;0
2137062;146;370,79004;1,08;1,1499996;346,78;122,729996;0
2137063;154;450,76978;1,18;8,999997;337,03986;1123,6003;0
2137064;174;834,6501;10,08;289,45023;0,5;521,72003;0
2137065;162;436,70007;2,18;115,97;30,950003;321,23;0
2137066;160;391,94992;1,34;47,81002;118,52999;379,56992;0
2137067;149;459,38004;1,25;47,17999;126,99001;328,96;0
2137068;142;325,57993;1,73;62,04998;58,670002;0;0
2137069;136;348,81027;1;0;348,81027;225,44003;0
2137070;136;288,1;1,44;30,740002;93,40002;493,52994;0
2137071;140;394,0599;2,66;115,48998;16,02;519,2;0
2137072;134;404,32;2,48;125,000015;10,12;544,11005;0
2137073;138;381,72998;4,75;163,12997;0,75;157,24002;0
2137074;133;310,02;1,23;14,250001;167,03;351,22995;0
2137075;113;249,40005;5,13;102,86997;1,04;0;0
2137076;129;307,48993;1,01;0;307,48993;46,899994;0
2137077;124;291,3401;1,12;2,6200006;247,06007;834,8698;0
2137078;181;722,72986;1,86;170,14005;58;382,08005;0
2137079;144;352,4699;1,87;79,79997;50,190002;190,24002;0
2137080;142;266,45004;1,26;23,98;100,18997;382,46994;0
2137081;131;270,5799;7,18;113,220024;1,33;222,76004;0
2137082;136;247,75995;1,57;43,899994;68,899994;373,31003;0
2137083;129;261,47998;13,42;111,829994;0;190,72998;0
2137084;120;223,83997;1,56;32;65,11;295,47992;0
2137085;124;186,03001;254,28;109,450035;0;281,67996;0
2137086;135;238,37996;2,21;72,74998;29,45;292,52017;0
2137087;120;236,53;2,51;64,439995;8,45;472,96005;0
2137088;135;282,09;23,31;190,87001;0;139,88997;0
2137089;122;244,56009;1,33;17,340002;122,009995;280,06995;0
2137090;126;230,90997;2,44;67,51997;18,359999;186,38998;0
2137091;118;235,34999;1,45;25,050009;74,009995;318,8801;0
2137092;130;253,38005;2,18;82,479996;16,98;125,259995;0
2137093;119;219,22993;1,3;16,49;110,45999;209,32999;0
2137094;121;234,31995;1,47;32,739998;57,729992;150,34999;0
2137095;116;215,47003;1,3;19,619991;84,73999;290,0601;0
2137096;115;232,17;2,38;77,869995;19,98;398,30997;0
2137097;109;243,81001;30,77;154,5;0;403,23004;0
2137098;125;267,60995;6,65;137,70998;2,09;18,130001;0
2137099;122;273,37994;1,03;0,4700001;255,71999;469,32993;0
2137100;115;375,5799;2,49;109,47997;15,73;4,5;0
2137101;132;280,52997;1,02;0,07000005;276,1;37,519997;0
2137102;137;307,94992;1,05;0,79999983;271,22998;880,52014;0
2137103;176;636,9801;10,06;244,04999;0,51;23,600002;0
2137104;155;483,07007;1,03;0,51;459,98007;540,2;0
2137105;154;409,99002;2,53;154,36006;24,15;292,2499;0
2137106;152;431,2699;1,29;44,869995;183,89006;279,55002;0
2137107;154;364,09985;1,34;39,15998;123,70999;444,4799;0
2137108;148;338,70987;4,62;113,01001;7,24;51,31999;0
2137109;145;306,79996;1,11;3,0799997;258,55997;231,68991;0
2137110;139;365,12003;1,35;29,339994;162,77;379,71002;0
2137111;135;278,41998;12,15;106,26001;4,97;403,16986;0
2137112;140;276,43988;3,8;135,92996;9,2;236,91994;0
2137113;132;220,52;2,16;50,98002;34,579998;125,78;0
2137114;134;262,81;1,24;16,109999;153,13995;228,98001;0
2137115;120;211,79;2,3;60,42999;43,24;227,54;0
2137116;123;272,84;1,34;28,510015;73,80999;332,75006;0
2137117;128;240,58997;7,21;94,15999;2;405,0198;0
2137118;123;268,71002;54,45;138,31001;2;316,67;0
2137119;125;244,46997;3,43;81,130005;8,93;262,31998;0
2137120;123;264,73993;1,65;45,799988;48,219997;201,05997;0
2137121;123;246,75998;1,44;28,240004;73,94;341,08997;0
2137122;128;327,41003;1,77;51,010002;37,33;95,630005;0
2137123;116;268,06;1,1;2,9199994;175,34995;74,890015;0
2137124;129;265,68997;1,08;2,859999;193,66;0;0
2137125;176;778,12994;1;0;778,12994;778,66003;0
2137126;164;618,1499;2,13;200,74;40,229996;708,9102;0
2137127;162;511,54;30,64;198,37;1;413,4399;0
2137128;149;373,86005;2,37;85,51999;45,940002;347,57993;0
2137129;153;369,44012;1,45;52,15;74,01002;303,83002;0
2137130;127;261,19006;2,11;71,66;29,019999;440,25998;0
2137131;133;301,16003;5,37;141,34999;2,25;432,66995;0
2137132;130;313,50018;2,95;128,24;9,070001;226,23004;0
2137133;132;301,34003;1,4;34,17001;109,28001;211,91;0
2137134;117;214,04005;1,9;35,19999;37,330006;151,74002;0
2137135;134;261,88995;1,25;16,27;126,420006;263,07996;0
2137136;120;296,72;1,44;34,469997;68,11;146,42001;0
2137137;128;242,96;1,21;14,23;110,76999;34,53;0
2137138;125;428,43008;1,06;0,9499996;394,85004;374,71002;0
2137139;121;264,6299;5,9;111,080025;1;402,5998;0
2137140;134;261,94995;4,24;143,97002;3,32;286,96;0
2137141;121;246,39006;2,33;64,88001;24,31;205,89998;0
2137142;132;249,54999;1,46;33,169987;76,81999;0;0
2137143;121;236,53006;1;0;236,53006;428,98987;0
2137144;122;291,92007;19,71;137,32;0,25;249,98006;0
2137145;135;225,17996;2,25;63,309982;38,510002;405,26993;0
2137146;133;252,54008;1224,88;152,72998;0;442,24002;0
2137147;140;310,52997;11,31;133,15999;1,45;356,5101;0
2137148;136;249,37997;3,19;115,57998;8,450001;284,2901;0
2137149;133;213,43004;5,59;71,36003;0,5;171,93999;0
2137150;131;240,96997;1,43;26,650003;95,68;236,57002;0
2137151;116;252,46997;1,58;40,039997;55,93999;358,3;0
2137152;120;245,40999;4,82;112,88999;0;264,82996;0
2137153;123;246,43004;1,7;53,809986;35,410004;194,47005;0
2137154;114;218,74;1,59;39,89;64,16;73,44001;0
2137155;127;269,40997;1,12;4,84;200,81004;168,41995;0
2137156;104;237,93999;1,47;18,91;88,43001;332,7799;0
2137157;120;220,94;11,26;111,84;0;432,9998;0
2137158;132;304,34988;3,76;128,65001;0;371,1198;0
2137159;129;254,21;36,8;116,91;0;315,47003;0
2137160;150;266,0099;2,33;70,00997;20,549997;249,37004;0
2137161;129;276,30994;1,51;38,549976;65,48999;259,47006;0
2137162;119;232,46997;1,98;68,81002;41,809998;301,36008;0
2137163;127;265,96994;1,87;60,659992;25,269999;382,37985;0
2137164;127;269,02988;6,97;114,19999;0,85;302,92017;0
2137165;133;266,17;2,06;62,809994;26,06;19,42;0
2137166;116;252,00998;1,06;0,5799997;233,17001;340,0499;0
2137167;107;228,27;5,26;111,780014;0;371,2199;0
2137168;140;279,28003;2,33;107,51;15,570002;373,12;0
2137169;144;265,95996;7,34;108,289955;1,1300001;366,58005;0
2137170;141;299,90997;2,53;86,07004;19,4;99,18001;0
2137171;134;239,82999;1,17;9,000001;149,64996;218,93;0
2137172;118;224,14998;1,69;38,179996;43,399994;291,42007;0
2137173;140;237,06;2,1;76,069984;21,709997;46,920002;0
2137174;140;273,74;1,09;2,3999994;229,22;441,14987;0
2137175;146;294,54996;5,51;152,72002;6,12;436,42993;0
2137176;157;327,5399;2,56;121,85996;12,97;146,15001;0
2137177;139;244,48999;1,22;17,929995;116,27003;315,81003;0
2137178;143;262,10004;1,87;72,549995;18,84;351,7901;0
2137179;143;302,49008;2,13;79,12001;29,82;463,77994;0
2137180;140;308,05005;23,06;155,73;0;283,49997;0
2137181;125;234,26;2,95;65,04;15,8;235,50002;0
2137182;128;258,69;1,69;42,189987;65,38;403,09003;0
2137183;124;295,9099;3,56;113,73002;6,55;776,9698;0
2137184;120;461,93;40,02;315,03998;0;317,71002;0
2137185;135;269,32;2,37;69,12001;20,730001;34,109993;0
2137186;120;230,29005;1,09;1,3399994;197,52007;78,57001;0
2137187;135;272,7499;1,18;6,790001;200,97003;442,19;0
2137188;176;456,84003;1,39;67,48;82,130005;331,6999;0
2137189;143;289,82004;2,27;75,21999;33,34;454,9298;0
2137190;151;324,59988;5,51;131,07999;0,75;196,67;0
2137191;153;307,5099;1,32;22,879995;133,72002;182,83002;0
2137192;139;310,71008;1,29;21,21;149,09;161,70001;0
2137193;139;236,10002;1,35;22,880001;97,28;51,969994;0
2137194;130;264,69998;1,11;3,3700004;216,10004;142,39001;0
2137195;129;280,97992;1,23;15,170005;153,75998;364,50995;0
2137196;137;260,16992;9,44;104,340004;0;421,12994;0
2137197;149;298,62988;50,06;122,499954;0;495,47983;0
2137198;140;361,33984;2,23;161,75996;27,619999;300,74997;0
2137199;129;213,26003;3,43;93,67999;6,1899996;182,87001;0
2137200;134;415,62976;1,41;23,630001;256,38998;49,069996;0
2137201;120;239,00992;1,09;2,6200004;192,55995;167,76004;0
2137202;119;246,02003;1,32;19,12;97,37999;312,33994;0
2137203;136;284,6499;1,87;65,38;37,69;191,10997;0
2137204;137;270,57986;1,32;24,16;103,630005;295,85;0
2137205;139;249,64;2,29;77,15002;30,939999;82,840004;0
2137206;135;233,96999;1,15;5,9000006;157,02998;266,10995;0
2137207;124;276,3;1,67;47,629986;57,819996;423,14005;0
2137208;138;303,1;3,94;125,54001;5,5;277,6001;0
2137209;140;311,54996;1,62;49,57;83,52;393,7199;0
2137210;135;343,02002;2,01;71,03999;20,340002;182,76999;0
2137211;132;248,00996;1,34;20,720003;85,96001;110,87002;0
2137212;130;244,55998;1,19;10,7300005;144,41997;209,58;0
2137213;143;268,73007;1,56;37,620007;96,770004;429,51968;0
2137214;147;307,68997;3,36;124,91;3,08;59,05;0
2137215;138;269,17996;1,11;3,45;213,58006;42,49;0
2137216;133;341,4499;1,09;2,1299994;301,0898;620,77;0
2137217;172;570,23;1,76;112,87994;62,34;476,61996;0
2137218;154;331,03998;3,13;149,55997;3,98;512,27997;0
2137219;150;352,47998;9,06;159,79996;0;103,110016;0
2137220;145;293,84003;1,18;7,419999;198,15001;385,58997;0
2137221;130;304,67987;2,9;88,080025;7,17;328,17004;0
2137222;141;238,78998;3,95;90,42;1,04;83,73999;0
2137223;126;289,8399;1,14;4,29;210,39003;0;0
2137224;135;293,42004;1;0;293,42004;571,73987;0
2137225;189;498,63986;1,96;115,03002;41,929996;571,98016;0
2137226;143;382,46005;5,02;189,84001;0,32;582,79004;0
2137227;142;421,8399;15,42;160,95004;0;580,7999;0
2137228;168;438,65994;2,9;150,05002;7,91;337,25015;0
2137229;146;248,56003;3,07;97,909966;9,22;336,77;0
2137230;136;234,49995;29,35;102,76998;0,5;377,64993;0
2137231;145;263,9399;3,45;116,37998;2,67;314,94;0
2137232;121;237,46996;2,55;87,38995;9,919999;159,41998;0
2137233;131;703,3504;1,37;21,39;565,32007;133,37001;0
2137234;112;249,60007;1,19;11,81;128,04001;162,92003;0
2137235;115;231,93996;1,3;21,29;90,310005;312,5601;0
2137236;127;224,66995;6,85;87,89;0;229,65002;0
2137237;135;236,69998;1,54;41,43;48,479996;48,169994;0
2137238;131;263,49;1,07;1,5899997;216,90997;255,06996;0
2137239;155;409,17996;1,2;32,59;186,70001;511,31985;0
2137240;155;386,05017;2,61;133,78001;8,51;326,73;0
2137241;149;314,81003;1,52;60,69002;48,770004;366,14996;0
2137242;144;287,1899;2,67;90,04996;11,09;433,11014;0
2137243;139;289,94992;9,45;146,15005;2,99;194,59998;0
2137244;129;215,0501;1,72;31,119997;51,570007;1878,0302;0
2137245;136;762,6403;4,41;1115,3894;0;335,4802;0
2137246;124;244,14998;8,54;91,32998;0;199,44003;0
2137247;128;211,83998;1,61;35,629997;48,03;921,94006;0
2137248;134;748,6102;2,97;191,70999;18,38;151,51001;0
2137249;117;208,1;1,39;21,04;77,62998;78,81002;0
2137250;121;309,2101;1,13;4,9700017;235,37004;83,58998;0
2137251;130;304,93005;1,15;5,670002;227,00993;512,1501;0
2137252;173;460,66003;1,98;93,81997;42,329994;347,8098;0
2137253;156;364,13004;1,67;66,40999;82,729996;452,93997;0
2137254;149;300,49002;3,15;157,16006;4,71;283,4099;0
2137255;153;295,1099;1,85;61,460007;73,16;438,88016;0
2137256;136;284,52985;3,88;158,08002;3,73;0;0
2137257;144;327,18988;1;0;327,18988;192,35999;0
2137258;138;279,52;1,45;28,649998;115,81001;1739,9196;0
2137259;148;1563,3596;1,54;381,26004;204,70001;548,5098;0
2137260;150;346,06998;3,98;204,29004;1,85;18,06;0
2137261;164;318,27985;1,05;0,4599998;300,6799;600,9701;0
2137262;141;358,5599;205,76;242,40994;0;165,30002;0
2137263;155;287,59995;1,31;19,150007;141,44998;331,42004;0
2137264;146;275,1101;2,51;87,229965;30,920002;344,96005;0
2137265;132;271,99005;2,54;92,100006;19,130001;119,90997;0
2137266;136;251,51993;1,24;12,370006;143,98;465,73984;0
2137267;135;300,87997;28,23;164,86002;0;15,91;0
2137268;139;302,2299;1,01;0,14999986;286,46994;447,88995;0
2137269;127;282,8699;7,6;166,02003;1;186,21002;0
2137270;142;307,18997;1,28;23,13;144,10999;21,61;0
2137271;121;257,34998;1,06;0,7800001;236,51996;557,54987;0
2137272;138;351,33002;20,81;206,46996;0,25;406,92;0
2137273;127;314,83002;2,84;111,01998;18,929998;497,8099;0
2137274;133;382,85995;2,45;131,50005;16,55;383,44974;0
2137275;141;260,72998;43,18;122,720085;0;396,99002;0
2137276;137;258,22998;11,98;138,76;0;0,43;0
2137277;127;213,84998;1,01;0;213,41998;357,99994;0
2137278;124;289,02002;2,84;98,5;29,52;215,21996;0
2137279;143;289,12997;1,4;31,490004;105,399994;429,03;0
2137280;135;293,06003;5,8;136,22005;0,25;155,20999;0
2137281;133;275,24005;1,28;19,540003;139,57;525,47;0
2137282;138;374,50995;4,63;151,36002;0,4;372,37003;0
2137283;132;375,47992;1,66;56,680008;59,789993;302,99994;0
2137284;135;242,34001;2,23;75,01002;14,35;486,87003;0
2137285;123;386,17996;3,85;103,68998;3;342,1799;0
2137286;136;428,4399;1,26;32,74;118,99997;214,9;0
2137287;127;237,03998;1,52;36,229996;58,37;373,87006;0
2137288;124;265,31998;5,18;108,79998;0,25;455,8598;0
2137289;127;443,86996;1,53;64,19998;52,20999;330,65997;0
2137290;108;253,71999;2,62;77,89001;0,95;351,94003;0
2137291;125;432,21997;1,29;37,209988;117,49;57,55;0
2137292;118;289,50003;1,08;1,8499997;233,79999;684,81024;0
2137293;128;511,32004;3,84;174,54002;1,05;471,40985;0
2137294;148;528,97986;1,34;48,509995;106,07996;434,92;0
2137295;135;306,91998;5,94;128,75005;0,75;253,53;0
2137296;129;253,21997;1,57;40,66001;40,350006;39,95999;0
2137297;143;295,5899;1,03;0,9400001;256,57;8,4;0
2137298;142;352,07986;1,02;0,16000009;343,83987;590,55005;0
2137299;171;669,99994;1,54;118,16;197,60999;0;0
2137300;150;346,99;1;0;346,99;566,3801;0
2137301;150;408,20007;5,72;160,35;2,17;29,389997;0
2137302;155;378,03006;1,08;1,1399994;349,78012;517,2199;0
2137303;155;419,57004;2,04;124,12998;26,479998;360,21014;0
2137304;147;372,44012;1,4;54,46001;66,68999;504,0301;0
2137305;145;423,37006;1,89;109,770004;29,11;502,9099;0
2137306;156;374,55997;2,87;136,02;7,6699996;313,36996;0
2137307;127;251,17996;2,67;71,47001;9,28;418,97998;0
2137308;138;299,76993;4,88;119,46;0,25;443,79993;0
2137309;134;258,70007;14,44;185,10002;0;0;0
2137310;137;278,80994;1;0;278,80994;287,96;0
2137311;133;293,23004;1,54;40,88;46,150005;146,98999;0
2137312;134;227,06998;1,31;20,76001;100,83998;410,65;0
2137313;135;305,31995;5,07;111,76001;6,43;183,86;0
2137314;134;374,00995;1,22;19,440002;209,59003;304,75992;0
2137315;135;441,92996;1,43;52,07996;189,25003;458,71;0
2137316;144;454,97983;1,31;78,52998;74,8;581,51984;0
2137317;135;534,7199;1,78;117,119965;70,32001;571,2201;0
2137318;128;433,5899;22,36;137,87999;0,25;430,11002;0
2137319;142;480,47995;1,37;75,069984;125,43999;376,4099;0
2137320;125;286,40005;2,97;105,27;15,26;561,54004;0
2137321;130;411,30997;4,34;153,41997;3,19;623,53986;0
2137322;122;508,49976;99,86;115,28999;0,25;112,189995;0
2137323;123;269,59995;1,17;9,559999;166,96999;468,9802;0
2137324;110;352,18008;2,72;121,62;4,82;219,72998;0
2137325;138;337,37006;1,3;26,880001;144,51996;413,10007;0
2137326;118;301,76004;3,12;115,12995;3,7900002;219,42996;0
2137327;135;324,65005;1,48;34,239998;139,45999;357,29996;0
2137328;123;235,38;4,92;122,16999;0,25;323,01007;0
2137329;130;253,54001;2,89;79,30002;9,83;296,62015;0
2137330;124;203,04004;4,27;100,70002;7,12;297,0101;0
2137331;121;206,64996;4,61;91,83;1,47;367,17987;0
2137332;146;258,17004;40,72;109,26001;0,25;90,07999;0
2137333;128;225,92004;1,18;7,6500006;143,49;240,28001;0
2137334;116;206,67004;2;59,89999;26,29;181,03996;0
2137335;130;222,53995;1,36;29,570007;71,06998;210,83997;0
2137336;131;270,57013;1,48;30,359999;90,08999;357,11014;0
2137337;133;274,41992;3,39;85,53;2,8400002;265,73996;0
2137338;132;379,16998;1,41;36,379993;149,80998;44,949997;0
2137339;124;304,88;1,07;2,0699997;262;340,2901;0
2137340;128;251,68;3,43;94,66001;6,05;221,73006;0
2137341;142;256,84;1,51;36,84002;71,95001;300,33005;0
2137342;141;224,15;2,81;86,36999;10,19;280,27997;0
2137343;145;263,16;1,88;57,150013;40,03;678,86975;0
2137344;138;532,3401;26,44;146,78006;0,25;398,48004;0
2137345;128;297,35995;3,22;107,699974;6,58;160,41995;0
2137346;124;231,16005;1,38;20,949997;91,69001;359,27005;0
2137347;123;257,33994;13,99;102,179985;0,25;299,8899;0
2137348;136;247,25003;2,66;86,530014;33,890003;359,52982;0
2137349;126;255,46997;12,07;104,30998;0,25;419,6;0
2137350;125;300,93982;6,16;119,909996;1,25;380,05;0
2137351;133;255,34999;7,27;125,22001;0,52;56,239994;0
2137352;122;219,16002;1,13;4,3100004;167,23001;94,68001;0
2137353;111;243,46997;1,18;9,07;157,86;531,7;0
2137354;186;481,1899;1,75;99,32997;48,819992;186,88998;0
2137355;151;369,7699;1,27;24,890005;207,76999;0;0
2137356;153;382,02997;1;0;382,02997;713,75995;0
2137357;136;416,50995;10,55;301,19003;3,94;290,00998;0
2137358;177;449,9902;1,23;39,52002;199,49997;707,0096;0
2137359;174;678,73;1,63;125,62;97,34002;288,49;0
2137360;146;336,05997;1,54;51,960003;99,53;474,88007;0
2137361;147;308,28998;10,7;168,58;1,99;0;0
2137362;136;283,32004;1;0;283,32004;43,260006;0
2137363;131;330,3301;1,06;1,6899996;288,76;802,7899;0
2137364;185;638,80994;2,36;188,95996;24,980001;146,22;0
2137365;146;479,70993;1,17;11,640003;345,12994;743,2099;0
2137366;155;630,33984;1,8;163,93997;51,069992;668,7399;0
2137367;141;418,68994;4,12;255,79997;5,75;247,44006;0
2137368;153;376,56012;1,3;36,36999;165,49;18,64;0
